adverse,betamoving,betawaiting,detourspeed,information,kernel,mse,relspeed,walking
0.07603603603603604,0.0,0.0,1.3394139277243184,0.0,100.0,9753.536096715263,1.1443824026838696,100.0
0.05957902247591866,0.0,0.0,1.3043535804455202,0.0,50.0,10218.040973025714,1.15130442072951,100.0
0.061130742049469965,0.0,0.0,1.3076913584689551,0.0,50.0,9471.546896639848,1.1568015048467974,100.0
0.06900289017341041,0.0,0.0,1.3823923189165614,0.0,50.0,9521.108479455761,1.1654350157227116,100.0
0.06702317290552584,0.0,0.0,1.3466072710302752,0.0,50.0,9388.888931635076,1.1506735531925474,100.0
0.07119386637458927,0.0,0.0,1.367123698806103,0.0,50.0,9060.925378687176,1.1440660222159433,100.0
0.061085159899389146,0.0,0.0,1.3224240696910914,0.0,50.0,9658.20850157437,1.1554680048980401,100.0
0.052259887005649715,0.0,0.0,1.2533732403780369,0.0,50.0,9710.556207403924,1.1428493534724233,100.0
0.061522419186652764,0.0,0.0,1.2869800324352476,0.0,50.0,10235.55539060168,1.1531606144249387,100.0
0.05973371716444764,0.0,0.0,1.3724356479249828,0.0,100.0,9815.178536042431,1.1479633117274908,100.0
0.05324400564174894,0.0,0.0,1.2946598876092585,0.0,50.0,9663.426987843704,1.1310038254386396,100.0
0.06747159090909091,0.0,0.0,1.3548009494036053,0.0,50.0,9374.458836087779,1.1516903448704698,100.0
0.07454289732770746,0.0,0.0,1.2194769471671014,100.0,500.0,12034.725226362307,1.0294374721692485,300.0
0.08576576576576576,0.0,0.0,1.2482992790166105,100.0,500.0,12053.383847544434,1.0350044875851212,300.0
0.07853982300884955,0.0,0.0,1.2268912595877517,100.0,500.0,10873.866527329188,1.0273514323185946,300.0
0.06130403968816442,0.0,0.0,1.3236841997625592,100.0,500.0,11158.288479370392,1.0295879815799789,300.0
0.06693343033830484,0.0,0.0,1.2269775970987917,100.0,500.0,11546.249850476745,1.025958367793298,300.0
0.05776820954431288,0.0,0.0,1.2063073033564642,100.0,500.0,11217.814110756326,1.0249978993043478,300.0
0.07514662756598241,0.0,0.0,1.2062133081231328,100.0,500.0,11439.358278068552,1.0279394429122815,300.0
0.07553306830502349,0.0,0.0,1.2056564663036617,100.0,500.0,11514.36897922346,1.0270999984737923,300.0
0.08577712609970674,0.0,0.0,1.2016369273393777,100.0,450.0,11817.758679604876,1.0280373789710964,300.0
0.05539671193709793,0.0,0.0,1.2779914924033922,100.0,500.0,11683.537560406949,1.02685877675192,300.0
0.08351488743645606,0.0,0.0,1.2056461175421418,100.0,450.0,12088.604016588284,1.0273496256054189,300.0
0.0732484076433121,0.0,0.0,1.189442678095772,100.0,500.0,10780.219251969547,1.0259317829559176,300.0
0.07036775106082037,0.0,0.0,1.2045268030085357,100.0,450.0,12011.57671899036,1.0248564419983792,300.0
0.05602836879432624,0.0,0.0,1.1610585077108249,100.0,450.0,11172.269621325535,1.020084078177539,300.0
0.07711711711711712,0.0,0.0,1.2261804377688983,100.0,450.0,11780.222364188134,1.0329656127762665,300.0
0.0729901269393512,0.0,0.0,1.1944023537940978,100.0,450.0,11375.70176917005,1.0249832118196542,300.0
0.08587854832914121,0.0,0.0,1.2068280505662392,100.0,450.0,10651.695668291959,1.028094031175814,300.0
0.08038932948810382,0.0,0.0,1.2536985044317506,100.0,450.0,11175.147067813694,1.0367885411903628,300.0
0.0650759219088937,0.0,0.0,1.1335960139255954,100.0,400.0,11369.569398433168,1.0176488114980495,300.0
0.06635747413485552,0.0,0.0,1.2131914739447873,100.0,450.0,11502.885357488218,1.025849543219146,300.0
0.06368754398311048,0.0,0.0,1.216260850359593,100.0,400.0,11544.467918105922,1.0256027453443377,300.0
0.07692307692307693,0.0,0.0,1.190654645671597,100.0,450.0,11255.1991199385,1.0286324413176897,300.0
0.06069160197600565,0.0,0.0,1.1770150783430549,100.0,400.0,11792.623730844793,1.022904501672926,300.0
0.08086642599277978,0.0,0.0,1.1747441969761572,100.0,400.0,11473.843614422129,1.0250364157375123,300.0
0.06899055918663761,0.0,0.0,1.2243825754288888,100.0,400.0,11364.271570820472,1.0273393475615733,300.0
0.06744763933262336,0.0,0.0,1.2004420201748343,100.0,400.0,11062.931963939998,1.0242743649601769,300.0
0.07193987115246958,0.0,0.0,1.2082431633066197,100.0,400.0,10922.93929114051,1.0239340035536004,300.0
0.09585121602288985,0.0,0.0,1.2714849462637636,100.0,400.0,12197.471923152472,1.0377119819793492,300.0
0.06320377769705776,0.0,0.0,1.179616639008152,100.0,400.0,11442.655512389088,1.0241026756366993,300.0
0.06440071556350627,0.0,0.0,1.190492490104348,100.0,400.0,12291.090996528865,1.024510980407162,300.0
0.07594038325053229,0.0,0.0,1.1867684580144682,100.0,350.0,11902.889522662292,1.027113301117565,300.0
0.0667380442541042,0.0,0.0,1.2134881012805294,100.0,350.0,11785.641810458697,1.024840384565852,300.0
0.07609860664523044,0.0,0.0,1.1817854671893384,100.0,350.0,11551.321711971596,1.0266952197672785,300.0
0.07296137339055794,0.0,0.0,1.220888409754566,100.0,350.0,11830.923965517399,1.0284360039238472,300.0
0.06333213386110112,0.0,0.0,1.234527652033312,100.0,350.0,11126.573705959112,1.0296661506762526,300.0
0.06750902527075812,0.0,0.0,1.2055436026425996,100.0,350.0,11326.711021695462,1.0281932939745673,300.0
0.06944444444444445,0.0,0.0,1.1688082790671839,100.0,350.0,11493.181704749324,1.0234638730378993,300.0
0.08195542774982027,0.0,0.0,1.1601815190120928,100.0,350.0,11563.573988583608,1.0232641841663686,300.0
0.06618181818181817,0.0,0.0,1.2502813827137365,100.0,350.0,11052.946898983682,1.0245887585676583,300.0
0.08028673835125448,0.0,0.0,1.1985575448629944,100.0,350.0,11927.366682885582,1.0268067013343822,300.0
0.07749077490774908,0.0,0.0,1.2219115905771223,100.0,300.0,11622.093048174067,1.028957514001927,300.0
0.08823529411764706,0.0,0.0,1.2118586133986602,100.0,300.0,11850.708331651087,1.027075935897577,300.0
0.05442415730337079,0.0,0.0,1.1572962468102712,100.0,300.0,11527.110640920379,1.0194428056006357,300.0
0.07377938517179024,0.0,0.0,1.2403617964787248,100.0,300.0,11306.727690571082,1.0333998017863015,300.0
0.06531049250535331,0.0,0.0,1.1987191792117695,100.0,300.0,11334.795548333832,1.0230400127098587,300.0
0.06445931666079606,0.0,0.0,1.2064318795011215,100.0,300.0,11540.166380959676,1.0263481381420487,300.0
0.07300325262016624,0.0,0.0,1.2146790914926,100.0,300.0,12019.562784312959,1.0257690353011581,300.0
0.04555160142348755,0.0,0.0,1.224031689492797,100.0,300.0,10801.238331184262,1.0207412540918062,300.0
0.0714028128380815,0.0,0.0,1.1897166535694461,100.0,300.0,10517.523208671928,1.0241151993279753,300.0
0.06626928471248247,0.0,0.0,1.2076763440103662,100.0,300.0,10961.635482248776,1.0271577853755625,300.0
0.07088880892407341,0.0,0.0,1.2029382289508166,100.0,250.0,11031.692407764353,1.028762840595388,300.0
0.07846715328467153,0.0,0.0,1.21053631476393,100.0,250.0,11913.459395990205,1.0293771430234655,300.0
0.07656362329259525,0.0,0.0,1.2377253066547955,100.0,250.0,11421.316158484033,1.032618695073921,300.0
0.07906295754026355,0.0,0.0,1.173104702092802,100.0,250.0,11037.011367699468,1.0225618099423865,300.0
0.0699121522693997,0.0,0.0,1.1904344698529552,100.0,250.0,10800.807994213057,1.0247538134414225,300.0
0.06566538595878449,0.0,0.0,1.2478781363917197,100.0,250.0,11752.151093942577,1.0308125465145999,300.0
0.064034151547492,0.0,0.0,1.1886303591999077,100.0,250.0,11635.934306233554,1.0260717112373976,300.0
0.06263345195729537,0.0,0.0,1.2424336553777815,100.0,250.0,10755.391327728548,1.0291015907965577,300.0
0.07216863165416221,0.0,0.0,1.2167702300341419,100.0,250.0,11943.427682422169,1.0226811555315627,300.0
0.07964912280701754,0.0,0.0,1.2090651426749102,100.0,250.0,12003.527051504941,1.0294451287607451,300.0
0.06624953993375046,0.0,0.0,1.1959268694462375,100.0,200.0,10584.102891608412,1.022395650131864,300.0
0.07298474945533769,0.0,0.0,1.1500933386851233,100.0,200.0,11502.185326477227,1.0221828302386007,300.0
0.06118818925649235,0.0,0.0,1.1604781793383576,100.0,200.0,11271.384495704238,1.0196879522677156,300.0
0.05507145346810736,0.0,0.0,1.1303620393210592,100.0,200.0,9931.464038202492,1.015794228577898,300.0
0.08330248056275454,0.0,0.0,1.2321852035576875,100.0,200.0,11996.597089848505,1.033246333492071,300.0
0.08058739255014327,0.0,0.0,1.2529560659145966,100.0,200.0,11332.815107926986,1.035309397285804,300.0
