adverse,betamoving,betawaiting,detourspeed,information,kernel,mse,relspeed,walking
0.06637649619151251,-0.15,-0.1,1.30240636994847,20.0,150.0,11026.845969667795,1.1033923626494562,300.0
0.08267148014440433,-0.15,-0.1,1.3052849816085137,20.0,100.0,10250.985521844419,1.1068515585273297,300.0
0.07313540912382331,-0.15,-0.1,1.3172361558504087,20.0,150.0,9478.963485417025,1.113914956504615,300.0
0.07753050969131371,-0.15,-0.1,1.3712674314293938,20.0,50.0,10340.416826947061,1.1173184803941856,300.0
0.08681318681318681,-0.15,-0.1,1.2977194362092486,20.0,50.0,10043.018831501478,1.1137902963978767,300.0
0.06791651927838699,-0.15,-0.1,1.3098604040719777,20.0,100.0,11248.172220153023,1.1161427763776615,300.0
0.07057111676973445,-0.15,-0.1,1.2790497813238006,20.0,50.0,10710.865232671671,1.106608737361319,300.0
0.06744440393729494,-0.15,-0.1,1.2632485401475817,20.0,50.0,10379.527527703005,1.1141003728775762,300.0
0.05186500888099467,-0.15,-0.1,1.4349148572313648,20.0,100.0,10387.460329430301,1.1223973629770518,300.0
0.07576301615798922,-0.15,-0.1,1.2999568826348702,20.0,50.0,11049.405440484054,1.1165362668725816,300.0
0.09583632447954056,-0.15,-0.1,1.3210070293381018,20.0,100.0,9788.88913104109,1.1168966425663596,300.0
0.09663564781675017,-0.15,-0.1,1.2494721808849631,20.0,100.0,10975.837512735434,1.1122417663475428,300.0
0.08907938874394335,-0.15,-0.1,1.2657815329192492,60.0,250.0,9971.790675309245,1.0699706245126197,300.0
0.07471264367816093,-0.15,-0.1,1.251656226347215,60.0,250.0,10195.817395624592,1.0776375105765101,300.0
0.06405181720043181,-0.15,-0.1,1.2731885539043453,60.0,250.0,10831.47933625924,1.0645486101762838,300.0
0.06678507992895204,-0.15,-0.1,1.2394359318189059,60.0,200.0,10160.68547142096,1.0624974546561328,300.0
0.0555756044749188,-0.15,-0.1,1.2104369259988896,60.0,250.0,9270.174199448826,1.0639030404877645,300.0
0.05981375358166189,-0.15,-0.1,1.2955303581129498,60.0,200.0,9851.987761722177,1.0691741240773474,300.0
0.0558321479374111,-0.15,-0.1,1.2664405591416443,60.0,200.0,10032.008048465168,1.0667863186475748,300.0
0.07368035190615836,-0.15,-0.1,1.267515989084226,60.0,250.0,9553.140172878599,1.0621499552300806,300.0
0.05629257798494084,-0.15,-0.1,1.2545252437808272,60.0,150.0,9793.764689341515,1.0546297693064763,300.0
0.08126573175116865,-0.15,-0.1,1.2827744164806216,60.0,200.0,9957.149154621678,1.0723582740653015,300.0
0.07037170696499459,-0.15,-0.1,1.1991432339556267,60.0,200.0,9605.290746891555,1.0640525808163646,300.0
0.07020669992872416,-0.15,-0.1,1.2717105101080117,60.0,150.0,10256.64168924188,1.0662024784423743,300.0
0.05785426583668986,-0.15,-0.1,1.2896542151962,60.0,150.0,9368.102523676516,1.0670559086916835,300.0
0.05425824175824176,-0.15,-0.1,1.2696696909420946,60.0,150.0,9896.242189851573,1.0659379495589978,300.0
0.06980108499095841,-0.15,-0.1,1.2498625024459586,60.0,100.0,9194.879204925106,1.063600613689649,300.0
0.05709219858156028,-0.15,-0.1,1.2323315186050046,60.0,100.0,10147.366413801972,1.0555923057859062,300.0
0.06588735387885228,-0.15,-0.1,1.222363151324301,60.0,150.0,10134.354090173545,1.0646764449507313,300.0
0.04886685552407932,-0.15,-0.1,1.2537101836947173,60.0,100.0,9677.489967744381,1.066678823453338,300.0
0.04878930249367546,-0.15,-0.1,1.1910632453529288,60.0,50.0,9330.334028858619,1.0520831640547679,300.0
0.060445387062566275,-0.15,-0.1,1.222593110275093,60.0,100.0,9599.221676957777,1.0630228661927115,300.0
0.058452922646132305,-0.15,-0.1,1.335044074565392,60.0,100.0,10601.376324172888,1.0669915890114245,300.0
0.062389848431441665,-0.15,-0.1,1.2277395392661197,60.0,50.0,10252.351287712761,1.0574184324861167,300.0
0.04974765681326604,-0.15,-0.1,1.2554995687382655,60.0,50.0,10360.124348899093,1.0567663979800133,300.0
0.08002936857562408,-0.15,-0.1,1.2613158766788188,60.0,50.0,8994.502066590978,1.0770439096834592,300.0
0.04371002132196162,-0.15,-0.1,1.2552527489688874,60.0,50.0,8895.673684610845,1.0563563767025634,300.0
0.051516258677384,-0.15,-0.1,1.2361458041777305,40.0,250.0,9905.039171424256,1.0886620769278832,300.0
0.06846846846846846,-0.15,-0.1,1.2620607244854298,40.0,250.0,10293.038488139262,1.0805295112072715,300.0
0.06279153211338356,-0.15,-0.1,1.2583418955072125,40.0,250.0,9999.878541929193,1.080320599596681,300.0
0.06850282485875706,-0.15,-0.1,1.282306884250481,40.0,250.0,9951.810472782712,1.0837104897355725,300.0
0.07091945830363507,-0.15,-0.1,1.313525968933992,40.0,200.0,11514.36455961647,1.0939464319940784,300.0
0.06830701432243849,-0.15,-0.1,1.272471837506575,40.0,200.0,10555.039051650127,1.0812888924964874,300.0
0.06735936940164816,-0.15,-0.1,1.3344424047791825,40.0,250.0,9555.376166844791,1.080622586918575,300.0
0.06918918918918919,-0.15,-0.1,1.290800799720945,40.0,200.0,10666.615873513465,1.1032392679730534,300.0
0.06761695906432749,-0.15,-0.1,1.3106217503748396,40.0,200.0,9454.148995167054,1.0898240321986779,300.0
